geometry,label,date,tile_number,id,location_id,image_dir,raster_count
"[[[146.851344, -19.276963], [146.851302, -19.323235], [146.900043, -19.323268], [146.900071, -19.276997], [146.851344, -19.276963]]]",1,2019-02-28,65,sen12floods_s2_labels_0321_2019_02_28,321,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0321_2019_02_28,12
"[[[146.6076, -19.322873], [146.607489, -19.369143], [146.656243, -19.369242], [146.65634, -19.322972], [146.6076, -19.322873]]]",1,2019-02-13,67,sen12floods_s2_labels_0323_2019_02_13,323,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0323_2019_02_13,12
"[[[146.6076, -19.322873], [146.607489, -19.369143], [146.656243, -19.369242], [146.65634, -19.322972], [146.6076, -19.322873]]]",1,2019-02-28,67,sen12floods_s2_labels_0323_2019_02_28,323,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0323_2019_02_28,12
"[[[146.6076, -19.322873], [146.607489, -19.369143], [146.656243, -19.369242], [146.65634, -19.322972], [146.6076, -19.322873]]]",1,2019-03-15,67,sen12floods_s2_labels_0323_2019_03_15,323,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0323_2019_03_15,12
"[[[146.65634, -19.322972], [146.656243, -19.369242], [146.704997, -19.369328], [146.70508, -19.323057], [146.65634, -19.322972]]]",1,2019-02-13,68,sen12floods_s2_labels_0324_2019_02_13,324,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0324_2019_02_13,12
"[[[146.65634, -19.322972], [146.656243, -19.369242], [146.704997, -19.369328], [146.70508, -19.323057], [146.65634, -19.322972]]]",1,2019-02-28,68,sen12floods_s2_labels_0324_2019_02_28,324,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0324_2019_02_28,12
"[[[146.65634, -19.322972], [146.656243, -19.369242], [146.704997, -19.369328], [146.70508, -19.323057], [146.65634, -19.322972]]]",1,2019-03-15,68,sen12floods_s2_labels_0324_2019_03_15,324,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0324_2019_03_15,12
"[[[146.70508, -19.323057], [146.704997, -19.369328], [146.753751, -19.3694], [146.753821, -19.323129], [146.70508, -19.323057]]]",1,2019-02-13,69,sen12floods_s2_labels_0325_2019_02_13,325,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0325_2019_02_13,12
"[[[146.70508, -19.323057], [146.704997, -19.369328], [146.753751, -19.3694], [146.753821, -19.323129], [146.70508, -19.323057]]]",1,2019-02-28,69,sen12floods_s2_labels_0325_2019_02_28,325,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0325_2019_02_28,12
"[[[146.70508, -19.323057], [146.704997, -19.369328], [146.753751, -19.3694], [146.753821, -19.323129], [146.70508, -19.323057]]]",1,2019-03-15,69,sen12floods_s2_labels_0325_2019_03_15,325,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0325_2019_03_15,12
"[[[146.753821, -19.323129], [146.753751, -19.3694], [146.802506, -19.369459], [146.802561, -19.323189], [146.753821, -19.323129]]]",1,2019-02-13,70,sen12floods_s2_labels_0326_2019_02_13,326,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0326_2019_02_13,12
"[[[146.753821, -19.323129], [146.753751, -19.3694], [146.802506, -19.369459], [146.802561, -19.323189], [146.753821, -19.323129]]]",1,2019-02-28,70,sen12floods_s2_labels_0326_2019_02_28,326,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0326_2019_02_28,12
"[[[146.753821, -19.323129], [146.753751, -19.3694], [146.802506, -19.369459], [146.802561, -19.323189], [146.753821, -19.323129]]]",1,2019-03-15,70,sen12floods_s2_labels_0326_2019_03_15,326,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0326_2019_03_15,12
"[[[146.802561, -19.323189], [146.802506, -19.369459], [146.85126, -19.369506], [146.851302, -19.323235], [146.802561, -19.323189]]]",1,2019-02-13,71,sen12floods_s2_labels_0327_2019_02_13,327,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0327_2019_02_13,12
"[[[146.802561, -19.323189], [146.802506, -19.369459], [146.85126, -19.369506], [146.851302, -19.323235], [146.802561, -19.323189]]]",1,2019-02-28,71,sen12floods_s2_labels_0327_2019_02_28,327,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0327_2019_02_28,12
"[[[146.802561, -19.323189], [146.802506, -19.369459], [146.85126, -19.369506], [146.851302, -19.323235], [146.802561, -19.323189]]]",1,2019-03-15,71,sen12floods_s2_labels_0327_2019_03_15,327,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0327_2019_03_15,12
"[[[146.851302, -19.323235], [146.85126, -19.369506], [146.900015, -19.369539], [146.900043, -19.323268], [146.851302, -19.323235]]]",1,2019-02-13,72,sen12floods_s2_labels_0328_2019_02_13,328,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0328_2019_02_13,12
"[[[146.851302, -19.323235], [146.85126, -19.369506], [146.900015, -19.369539], [146.900043, -19.323268], [146.851302, -19.323235]]]",1,2019-02-28,72,sen12floods_s2_labels_0328_2019_02_28,328,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0328_2019_02_28,12
"[[[146.851302, -19.323235], [146.85126, -19.369506], [146.900015, -19.369539], [146.900043, -19.323268], [146.851302, -19.323235]]]",1,2019-03-15,72,sen12floods_s2_labels_0328_2019_03_15,328,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0328_2019_03_15,12
"[[[146.900043, -19.323268], [146.900015, -19.369539], [146.948769, -19.369559], [146.948784, -19.323288], [146.900043, -19.323268]]]",1,2019-02-13,73,sen12floods_s2_labels_0329_2019_02_13,329,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0329_2019_02_13,12
"[[[146.900043, -19.323268], [146.900015, -19.369539], [146.948769, -19.369559], [146.948784, -19.323288], [146.900043, -19.323268]]]",1,2019-02-28,73,sen12floods_s2_labels_0329_2019_02_28,329,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0329_2019_02_28,12
"[[[146.900043, -19.323268], [146.900015, -19.369539], [146.948769, -19.369559], [146.948784, -19.323288], [146.900043, -19.323268]]]",1,2019-03-15,73,sen12floods_s2_labels_0329_2019_03_15,329,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0329_2019_03_15,12
"[[[146.607489, -19.369143], [146.607378, -19.415413], [146.656146, -19.415512], [146.656243, -19.369242], [146.607489, -19.369143]]]",1,2019-02-13,74,sen12floods_s2_labels_0330_2019_02_13,330,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0330_2019_02_13,12
"[[[146.607489, -19.369143], [146.607378, -19.415413], [146.656146, -19.415512], [146.656243, -19.369242], [146.607489, -19.369143]]]",1,2019-02-28,74,sen12floods_s2_labels_0330_2019_02_28,330,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0330_2019_02_28,12
"[[[146.607489, -19.369143], [146.607378, -19.415413], [146.656146, -19.415512], [146.656243, -19.369242], [146.607489, -19.369143]]]",1,2019-03-15,74,sen12floods_s2_labels_0330_2019_03_15,330,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0330_2019_03_15,12
"[[[146.656243, -19.369242], [146.656146, -19.415512], [146.704914, -19.415598], [146.704997, -19.369328], [146.656243, -19.369242]]]",1,2019-02-13,75,sen12floods_s2_labels_0331_2019_02_13,331,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0331_2019_02_13,12
"[[[146.656243, -19.369242], [146.656146, -19.415512], [146.704914, -19.415598], [146.704997, -19.369328], [146.656243, -19.369242]]]",1,2019-02-28,75,sen12floods_s2_labels_0331_2019_02_28,331,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0331_2019_02_28,12
"[[[146.656243, -19.369242], [146.656146, -19.415512], [146.704914, -19.415598], [146.704997, -19.369328], [146.656243, -19.369242]]]",1,2019-03-15,75,sen12floods_s2_labels_0331_2019_03_15,331,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0331_2019_03_15,12
"[[[146.704997, -19.369328], [146.704914, -19.415598], [146.753682, -19.415671], [146.753751, -19.3694], [146.704997, -19.369328]]]",1,2019-02-13,76,sen12floods_s2_labels_0332_2019_02_13,332,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0332_2019_02_13,12
"[[[146.704997, -19.369328], [146.704914, -19.415598], [146.753682, -19.415671], [146.753751, -19.3694], [146.704997, -19.369328]]]",1,2019-02-28,76,sen12floods_s2_labels_0332_2019_02_28,332,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0332_2019_02_28,12
"[[[146.704997, -19.369328], [146.704914, -19.415598], [146.753682, -19.415671], [146.753751, -19.3694], [146.704997, -19.369328]]]",1,2019-03-15,76,sen12floods_s2_labels_0332_2019_03_15,332,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0332_2019_03_15,12
"[[[146.753751, -19.3694], [146.753682, -19.415671], [146.80245, -19.41573], [146.802506, -19.369459], [146.753751, -19.3694]]]",1,2019-02-13,77,sen12floods_s2_labels_0333_2019_02_13,333,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0333_2019_02_13,12
"[[[146.753751, -19.3694], [146.753682, -19.415671], [146.80245, -19.41573], [146.802506, -19.369459], [146.753751, -19.3694]]]",1,2019-02-28,77,sen12floods_s2_labels_0333_2019_02_28,333,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0333_2019_02_28,12
"[[[146.753751, -19.3694], [146.753682, -19.415671], [146.80245, -19.41573], [146.802506, -19.369459], [146.753751, -19.3694]]]",1,2019-03-15,77,sen12floods_s2_labels_0333_2019_03_15,333,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0333_2019_03_15,12
"[[[146.802506, -19.369459], [146.80245, -19.41573], [146.851218, -19.415777], [146.85126, -19.369506], [146.802506, -19.369459]]]",1,2019-02-13,78,sen12floods_s2_labels_0334_2019_02_13,334,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0334_2019_02_13,12
"[[[146.802506, -19.369459], [146.80245, -19.41573], [146.851218, -19.415777], [146.85126, -19.369506], [146.802506, -19.369459]]]",1,2019-02-28,78,sen12floods_s2_labels_0334_2019_02_28,334,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0334_2019_02_28,12
"[[[146.802506, -19.369459], [146.80245, -19.41573], [146.851218, -19.415777], [146.85126, -19.369506], [146.802506, -19.369459]]]",1,2019-03-15,78,sen12floods_s2_labels_0334_2019_03_15,334,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0334_2019_03_15,12
"[[[146.85126, -19.369506], [146.851218, -19.415777], [146.899986, -19.41581], [146.900015, -19.369539], [146.85126, -19.369506]]]",1,2019-02-13,79,sen12floods_s2_labels_0335_2019_02_13,335,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0335_2019_02_13,12
"[[[146.85126, -19.369506], [146.851218, -19.415777], [146.899986, -19.41581], [146.900015, -19.369539], [146.85126, -19.369506]]]",1,2019-02-28,79,sen12floods_s2_labels_0335_2019_02_28,335,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0335_2019_02_28,12
"[[[146.85126, -19.369506], [146.851218, -19.415777], [146.899986, -19.41581], [146.900015, -19.369539], [146.85126, -19.369506]]]",1,2019-03-15,79,sen12floods_s2_labels_0335_2019_03_15,335,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0335_2019_03_15,12
"[[[146.900015, -19.369539], [146.899986, -19.41581], [146.948755, -19.41583], [146.948769, -19.369559], [146.900015, -19.369539]]]",1,2019-02-13,80,sen12floods_s2_labels_0336_2019_02_13,336,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0336_2019_02_13,12
"[[[146.900015, -19.369539], [146.899986, -19.41581], [146.948755, -19.41583], [146.948769, -19.369559], [146.900015, -19.369539]]]",1,2019-02-28,80,sen12floods_s2_labels_0336_2019_02_28,336,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0336_2019_02_28,12
"[[[146.900015, -19.369539], [146.899986, -19.41581], [146.948755, -19.41583], [146.948769, -19.369559], [146.900015, -19.369539]]]",1,2019-03-15,80,sen12floods_s2_labels_0336_2019_03_15,336,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0336_2019_03_15,12
"[[[34.811154, -19.680618], [34.811675, -19.726864], [34.860512, -19.726364], [34.859977, -19.680119], [34.811154, -19.680618]]]",1,2019-03-12,0,sen12floods_s2_labels_0_2019_03_12,0,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0_2019_03_12,12
"[[[34.811154, -19.680618], [34.811675, -19.726864], [34.860512, -19.726364], [34.859977, -19.680119], [34.811154, -19.680618]]]",1,2019-04-01,0,sen12floods_s2_labels_0_2019_04_01,0,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0_2019_04_01,12
"[[[34.811154, -19.680618], [34.811675, -19.726864], [34.860512, -19.726364], [34.859977, -19.680119], [34.811154, -19.680618]]]",1,2019-04-06,0,sen12floods_s2_labels_0_2019_04_06,0,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0_2019_04_06,12
"[[[34.811154, -19.680618], [34.811675, -19.726864], [34.860512, -19.726364], [34.859977, -19.680119], [34.811154, -19.680618]]]",1,2019-04-16,0,sen12floods_s2_labels_0_2019_04_16,0,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0_2019_04_16,12
"[[[34.811154, -19.680618], [34.811675, -19.726864], [34.860512, -19.726364], [34.859977, -19.680119], [34.811154, -19.680618]]]",1,2019-04-21,0,sen12floods_s2_labels_0_2019_04_21,0,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0_2019_04_21,12
"[[[34.810117, -19.588125], [34.810635, -19.634372], [34.859444, -19.633874], [34.858912, -19.587629], [34.810117, -19.588125]]]",1,2019-03-12,11,sen12floods_s2_labels_11_2019_03_12,11,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_11_2019_03_12,12
"[[[34.810117, -19.588125], [34.810635, -19.634372], [34.859444, -19.633874], [34.858912, -19.587629], [34.810117, -19.588125]]]",1,2019-04-01,11,sen12floods_s2_labels_11_2019_04_01,11,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_11_2019_04_01,12
"[[[34.810117, -19.588125], [34.810635, -19.634372], [34.859444, -19.633874], [34.858912, -19.587629], [34.810117, -19.588125]]]",1,2019-04-06,11,sen12floods_s2_labels_11_2019_04_06,11,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_11_2019_04_06,12
"[[[34.810117, -19.588125], [34.810635, -19.634372], [34.859444, -19.633874], [34.858912, -19.587629], [34.810117, -19.588125]]]",1,2019-04-16,11,sen12floods_s2_labels_11_2019_04_16,11,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_11_2019_04_16,12
"[[[34.810117, -19.588125], [34.810635, -19.634372], [34.859444, -19.633874], [34.858912, -19.587629], [34.810117, -19.588125]]]",1,2019-04-21,11,sen12floods_s2_labels_11_2019_04_21,11,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_11_2019_04_21,12
"[[[38.159593, -17.18523], [38.159384, -17.231507], [38.207539, -17.231702], [38.207736, -17.185425], [38.159593, -17.18523]]]",1,2019-03-29,12,sen12floods_s2_labels_12_2019_03_29,12,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_12_2019_03_29,12
"[[[38.159593, -17.18523], [38.159384, -17.231507], [38.207539, -17.231702], [38.207736, -17.185425], [38.159593, -17.18523]]]",1,2019-04-13,12,sen12floods_s2_labels_12_2019_04_13,12,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_12_2019_04_13,12
"[[[38.159593, -17.18523], [38.159384, -17.231507], [38.207539, -17.231702], [38.207736, -17.185425], [38.159593, -17.18523]]]",1,2019-04-18,12,sen12floods_s2_labels_12_2019_04_18,12,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_12_2019_04_18,12
"[[[32.701227, -20.016906], [32.701139, -20.063173], [32.750104, -20.063249], [32.750177, -20.016982], [32.701227, -20.016906]]]",1,2019-03-25,15,sen12floods_s2_labels_15_2019_03_25,15,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_15_2019_03_25,12
"[[[32.701227, -20.016906], [32.701139, -20.063173], [32.750104, -20.063249], [32.750177, -20.016982], [32.701227, -20.016906]]]",1,2019-04-04,15,sen12floods_s2_labels_15_2019_04_04,15,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_15_2019_04_04,12
"[[[32.701227, -20.016906], [32.701139, -20.063173], [32.750104, -20.063249], [32.750177, -20.016982], [32.701227, -20.016906]]]",1,2019-04-14,15,sen12floods_s2_labels_15_2019_04_14,15,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_15_2019_04_14,12
"[[[32.701227, -20.016906], [32.701139, -20.063173], [32.750104, -20.063249], [32.750177, -20.016982], [32.701227, -20.016906]]]",1,2019-04-19,15,sen12floods_s2_labels_15_2019_04_19,15,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_15_2019_04_19,12
"[[[32.701227, -20.016906], [32.701139, -20.063173], [32.750104, -20.063249], [32.750177, -20.016982], [32.701227, -20.016906]]]",1,2019-04-24,15,sen12floods_s2_labels_15_2019_04_24,15,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_15_2019_04_24,12
"[[[32.701314, -19.970639], [32.701227, -20.016906], [32.750177, -20.016982], [32.75025, -19.970714], [32.701314, -19.970639]]]",1,2019-03-25,16,sen12floods_s2_labels_16_2019_03_25,16,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_16_2019_03_25,12
"[[[32.701314, -19.970639], [32.701227, -20.016906], [32.750177, -20.016982], [32.75025, -19.970714], [32.701314, -19.970639]]]",1,2019-04-04,16,sen12floods_s2_labels_16_2019_04_04,16,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_16_2019_04_04,12
"[[[32.701314, -19.970639], [32.701227, -20.016906], [32.750177, -20.016982], [32.75025, -19.970714], [32.701314, -19.970639]]]",1,2019-04-14,16,sen12floods_s2_labels_16_2019_04_14,16,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_16_2019_04_14,12
"[[[32.701314, -19.970639], [32.701227, -20.016906], [32.750177, -20.016982], [32.75025, -19.970714], [32.701314, -19.970639]]]",1,2019-04-19,16,sen12floods_s2_labels_16_2019_04_19,16,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_16_2019_04_19,12
"[[[32.701314, -19.970639], [32.701227, -20.016906], [32.750177, -20.016982], [32.75025, -19.970714], [32.701314, -19.970639]]]",1,2019-04-24,16,sen12floods_s2_labels_16_2019_04_24,16,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_16_2019_04_24,12
"[[[34.242228, -15.441287], [34.242504, -15.487565], [34.290227, -15.487292], [34.28994, -15.441015], [34.242228, -15.441287]]]",1,2019-03-10,18,sen12floods_s2_labels_18_2019_03_10,18,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_18_2019_03_10,12
"[[[34.242228, -15.441287], [34.242504, -15.487565], [34.290227, -15.487292], [34.28994, -15.441015], [34.242228, -15.441287]]]",1,2019-03-25,18,sen12floods_s2_labels_18_2019_03_25,18,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_18_2019_03_25,12
"[[[34.242228, -15.441287], [34.242504, -15.487565], [34.290227, -15.487292], [34.28994, -15.441015], [34.242228, -15.441287]]]",1,2019-03-30,18,sen12floods_s2_labels_18_2019_03_30,18,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_18_2019_03_30,12
"[[[34.242228, -15.441287], [34.242504, -15.487565], [34.290227, -15.487292], [34.28994, -15.441015], [34.242228, -15.441287]]]",1,2019-04-09,18,sen12floods_s2_labels_18_2019_04_09,18,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_18_2019_04_09,12
"[[[48.698468, 30.49789], [48.699554, 30.451725], [48.752841, 30.452654], [48.75178, 30.498821], [48.698468, 30.49789]]]",1,2019-04-23,19,sen12floods_s2_labels_19_2019_04_23,19,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_19_2019_04_23,12
"[[[31.575614, -19.220605], [31.575214, -19.266862], [31.623924, -19.267236], [31.62431, -19.220977], [31.575614, -19.220605]]]",1,2019-03-28,1,sen12floods_s2_labels_1_2019_03_28,1,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_1_2019_03_28,12
"[[[31.575614, -19.220605], [31.575214, -19.266862], [31.623924, -19.267236], [31.62431, -19.220977], [31.575614, -19.220605]]]",1,2019-04-24,1,sen12floods_s2_labels_1_2019_04_24,1,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_1_2019_04_24,12
"[[[31.575614, -19.220605], [31.575214, -19.266862], [31.623924, -19.267236], [31.62431, -19.220977], [31.575614, -19.220605]]]",1,2019-04-27,1,sen12floods_s2_labels_1_2019_04_27,1,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_1_2019_04_27,12
"[[[32.573931, -19.855072], [32.573807, -19.901339], [32.622722, -19.901449], [32.622831, -19.855182], [32.573931, -19.855072]]]",1,2019-03-25,20,sen12floods_s2_labels_20_2019_03_25,20,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_20_2019_03_25,12
"[[[32.573931, -19.855072], [32.573807, -19.901339], [32.622722, -19.901449], [32.622831, -19.855182], [32.573931, -19.855072]]]",1,2019-04-04,20,sen12floods_s2_labels_20_2019_04_04,20,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_20_2019_04_04,12
"[[[32.573931, -19.855072], [32.573807, -19.901339], [32.622722, -19.901449], [32.622831, -19.855182], [32.573931, -19.855072]]]",1,2019-04-14,20,sen12floods_s2_labels_20_2019_04_14,20,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_20_2019_04_14,12
"[[[32.573931, -19.855072], [32.573807, -19.901339], [32.622722, -19.901449], [32.622831, -19.855182], [32.573931, -19.855072]]]",1,2019-04-19,20,sen12floods_s2_labels_20_2019_04_19,20,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_20_2019_04_19,12
"[[[32.573931, -19.855072], [32.573807, -19.901339], [32.622722, -19.901449], [32.622831, -19.855182], [32.573931, -19.855072]]]",1,2019-04-24,20,sen12floods_s2_labels_20_2019_04_24,20,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_20_2019_04_24,12
"[[[32.622722, -19.901449], [32.622612, -19.947716], [32.671541, -19.947814], [32.671636, -19.901546], [32.622722, -19.901449]]]",1,2019-03-25,21,sen12floods_s2_labels_21_2019_03_25,21,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_21_2019_03_25,12
"[[[32.622722, -19.901449], [32.622612, -19.947716], [32.671541, -19.947814], [32.671636, -19.901546], [32.622722, -19.901449]]]",1,2019-04-04,21,sen12floods_s2_labels_21_2019_04_04,21,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_21_2019_04_04,12
"[[[32.622722, -19.901449], [32.622612, -19.947716], [32.671541, -19.947814], [32.671636, -19.901546], [32.622722, -19.901449]]]",1,2019-04-14,21,sen12floods_s2_labels_21_2019_04_14,21,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_21_2019_04_14,12
"[[[32.622722, -19.901449], [32.622612, -19.947716], [32.671541, -19.947814], [32.671636, -19.901546], [32.622722, -19.901449]]]",1,2019-04-19,21,sen12floods_s2_labels_21_2019_04_19,21,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_21_2019_04_19,12
"[[[32.622722, -19.901449], [32.622612, -19.947716], [32.671541, -19.947814], [32.671636, -19.901546], [32.622722, -19.901449]]]",1,2019-04-24,21,sen12floods_s2_labels_21_2019_04_24,21,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_21_2019_04_24,12
"[[[38.159384, -17.231507], [38.159174, -17.277783], [38.207341, -17.277979], [38.207539, -17.231702], [38.159384, -17.231507]]]",1,2019-03-29,22,sen12floods_s2_labels_22_2019_03_29,22,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_22_2019_03_29,12
"[[[38.159384, -17.231507], [38.159174, -17.277783], [38.207341, -17.277979], [38.207539, -17.231702], [38.159384, -17.231507]]]",1,2019-04-13,22,sen12floods_s2_labels_22_2019_04_13,22,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_22_2019_04_13,12
"[[[38.159384, -17.231507], [38.159174, -17.277783], [38.207341, -17.277979], [38.207539, -17.231702], [38.159384, -17.231507]]]",1,2019-04-18,22,sen12floods_s2_labels_22_2019_04_18,22,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_22_2019_04_18,12
"[[[54.350453, 37.06133], [54.352055, 37.015226], [54.409551, 37.016495], [54.407983, 37.062602], [54.350453, 37.06133]]]",1,2019-05-20,23,sen12floods_s2_labels_23_2019_05_20,23,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_23_2019_05_20,12
"[[[54.465516, 37.063846], [54.467049, 37.017737], [54.524552, 37.018951], [54.523053, 37.065062], [54.465516, 37.063846]]]",1,2019-05-20,25,sen12floods_s2_labels_25_2019_05_20,25,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_25_2019_05_20,12
"[[[48.738855, 31.052796], [48.739946, 31.006633], [48.79354, 31.007561], [48.792475, 31.053725], [48.738855, 31.052796]]]",1,2019-04-23,27,sen12floods_s2_labels_27_2019_04_23,27,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_27_2019_04_23,12
"[[[146.851385, -19.230692], [146.851344, -19.276963], [146.900071, -19.276997], [146.900099, -19.230725], [146.851385, -19.230692]]]",1,2019-02-13,32,sen12floods_s2_labels_32_2019_02_13,32,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_32_2019_02_13,12
"[[[146.851385, -19.230692], [146.851344, -19.276963], [146.900071, -19.276997], [146.900099, -19.230725], [146.851385, -19.230692]]]",1,2019-02-28,32,sen12floods_s2_labels_32_2019_02_28,32,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_32_2019_02_28,12
